id,out,in,all,bins,unique,,
12747,18,10,28,,,,
6649,14,36,50,,,,
7969,6,30,36,,,,
1619,139,57,196,,,,
8674,7,1,8,,,,
13818,9,13,22,,,,
13557,15,7,22,,,,
6130,3,9,12,,,,
332,7,8,15,,,,
17230,1,5,6,,,,
2961,58,17,75,,,,
11405,1,2,3,,,,
17587,9,5,14,,,,
13942,7,4,11,,,,
954,11,4,15,,,,
6054,14,98,112,,,,
15429,21,9,30,,,,
5607,2,18,20,,,,
1763,12,5,17,,,,
4331,54,5,59,,,,
3297,106,57,163,,,,
11313,15,5,20,,,,
13336,17,1,18,,,,
16520,3,0,3,,,,
14549,23,25,48,,,,
14748,20,11,31,,,,
13647,6,4,10,,,,
5791,9,6,15,,,,
17522,1,1,2,,,,
1564,353,42,395,,,,
866,1,45,46,,,,
14941,2,17,19,,,,
10850,26,0,26,,,,
6891,14,9,23,,,,
14380,9,17,26,,,,
245,7,6,13,,,,
1764,17,19,36,,,,
6405,2,4,6,,,,
14539,25,1,26,,,,
4789,14,1,15,,,,
4718,55,4,59,,,,
8893,8,1,9,,,,
6782,7,26,33,,,,
448,6,10,16,,,,
10580,3,0,3,,,,
3850,54,41,95,,,,
4489,87,8,95,,,,
2545,38,4,42,,,,
300,6,3,9,,,,
15510,10,18,28,,,,
3714,5,2,7,,,,
3503,18,1,19,,,,
5699,3,4,7,,,,
5454,52,75,127,,,,
14075,3,0,3,,,,
4076,58,10,68,,,,
8821,4,1,5,,,,
2360,1,4,5,,,,
17145,2,1,3,,,,
10698,2,24,26,,,,
15503,9,5,14,,,,
5808,5,8,13,,,,
13872,2,7,9,,,,
6066,15,19,34,,,,
15095,5,34,39,,,,
4262,57,159,216,,,,
10679,4,1,5,,,,
14278,12,2,14,,,,
5290,10,6,16,,,,
5826,4,22,26,,,,
9521,1,25,26,,,,
14658,8,22,30,,,,
12884,4,2,6,,,,
11895,2,6,8,,,,
778,91,32,123,,,,
9734,21,4,25,,,,
3324,12,42,54,,,,
15248,16,1,17,,,,
2753,44,13,57,,,,
16231,2,1,3,,,,
11867,3,37,40,,,,
10132,3,0,3,,,,
1221,2,10,12,,,,
4900,5,5,10,,,,
6417,49,22,71,,,,
17315,5,1,6,,,,
9149,5,2,7,,,,
2159,7,1,8,,,,
9925,8,32,40,,,,
3117,76,5,81,,,,
8180,9,15,24,,,,
9410,7,15,22,,,,
8744,3,4,7,,,,
12406,12,13,25,,,,
7538,4,97,101,,,,
6513,37,12,49,,,,
762,16,13,29,,,,
14302,1,2,3,,,,
3535,2,0,2,,,,
15686,20,2,22,,,,
12035,2,15,17,,,,
16419,15,3,18,,,,
15665,1,0,1,,,,
4678,49,9,58,,,,
7007,3,0,3,,,,
9264,1,1,2,,,,
12688,10,5,15,,,,
15435,30,1,31,,,,
3290,50,98,148,,,,
6745,2,6,8,,,,
16979,7,15,22,,,,
4415,74,37,111,,,,
2461,14,31,45,,,,
15764,10,4,14,,,,
6735,2,0,2,,,,
3395,7,10,17,,,,
1047,99,0,99,,,,
9431,12,41,53,,,,
5263,15,26,41,,,,
8945,4,1,5,,,,
11505,7,27,34,,,,
8665,6,3,9,,,,
8241,1,55,56,,,,
13444,2,4,6,,,,
4468,28,10,38,,,,
13883,31,10,41,,,,
3702,6,25,31,,,,
16117,9,12,21,,,,
229,11,4,15,,,,
4061,9,8,17,,,,
16927,6,0,6,,,,
168,227,97,324,,,,
16913,1,0,1,,,,
11609,1,3,4,,,,
11471,3,2,5,,,,
13719,14,20,34,,,,
13316,1,2,3,,,,
15341,23,1,24,,,,
4322,96,31,127,,,,
13386,10,10,20,,,,
11970,20,14,34,,,,
14151,10,7,17,,,,
13017,3,23,26,,,,
17337,2,1,3,,,,
399,16,2,18,,,,
17689,2,3,5,,,,
11306,13,7,20,,,,
5079,2,16,18,,,,
8563,10,29,39,,,,
2384,43,57,100,,,,
14991,18,3,21,,,,
12551,13,4,17,,,,
1926,9,32,41,,,,
443,30,10,40,,,,
7444,2,2,4,,,,
6841,43,3,46,,,,
12397,13,4,17,,,,
13481,11,2,13,,,,
10345,7,9,16,,,,
13057,18,29,47,,,,
6755,35,35,70,,,,
3205,3,3,6,,,,
1038,10,9,19,,,,
3425,1,10,11,,,,
3410,2,10,12,,,,
13623,29,30,59,,,,
17186,4,4,8,,,,
6881,23,9,32,,,,
17412,4,2,6,,,,
5545,22,12,34,,,,
12251,7,0,7,,,,
16189,10,8,18,,,,
12770,2,5,7,,,,
10606,30,4,34,,,,
1848,135,45,180,,,,
1284,7,12,19,,,,
10682,6,5,11,,,,
16103,13,5,18,,,,
16476,7,5,12,,,,
12696,1,2,3,,,,
17773,6,0,6,,,,
7397,1,4,5,,,,
17421,2,0,2,,,,
1956,23,68,91,,,,
10645,3,4,7,,,,
4815,1,14,15,,,,
10350,4,3,7,,,,
7184,11,1,12,,,,
3734,9,88,97,,,,
5621,8,3,11,,,,
12012,27,106,133,,,,
3236,1,52,53,,,,
843,8,9,17,,,,
1371,25,8,33,,,,
12499,5,18,23,,,,
5254,11,13,24,,,,
9171,12,6,18,,,,
11311,2,2,4,,,,
8661,1,19,20,,,,
13186,90,11,101,,,,
3504,8,42,50,,,,
7746,32,34,66,,,,
14703,2,0,2,,,,
16514,6,1,7,,,,
17262,6,3,9,,,,
7952,9,0,9,,,,
8012,19,45,64,,,,
2324,16,82,98,,,,
6072,3,11,14,,,,
16928,13,2,15,,,,
9933,2,1,3,,,,
12333,6,9,15,,,,
12722,5,7,12,,,,
14981,1,23,24,,,,
11891,9,1,10,,,,
3130,3,14,17,,,,
10095,32,51,83,,,,
7987,3,3,6,,,,
5682,16,22,38,,,,
149,13,25,38,,,,
17000,26,12,38,,,,
2587,8,9,17,,,,
11034,11,21,32,,,,
3641,16,6,22,,,,
1742,58,121,179,,,,
4604,5,8,13,,,,
8758,7,40,47,,,,
1235,12,28,40,,,,
9876,7,23,30,,,,
10708,4,8,12,,,,
8581,3,12,15,,,,
10419,1,1,2,,,,
6576,7,12,19,,,,
13029,4,3,7,,,,
2570,49,19,68,,,,
400,2,42,44,,,,
15157,1,6,7,,,,
7537,61,22,83,,,,
10749,5,0,5,,,,
9905,5,10,15,,,,
642,1,23,24,,,,
2663,23,8,31,,,,
3950,54,5,59,,,,
13405,7,11,18,,,,
3071,1,11,12,,,,
16911,7,2,9,,,,
4587,31,4,35,,,,
7508,5,29,34,,,,
12646,9,3,12,,,,
7900,34,11,45,,,,
991,13,2,15,,,,
13268,9,9,18,,,,
6648,11,2,13,,,,
5530,1,0,1,,,,
11446,4,2,6,,,,
767,11,19,30,,,,
17612,1,4,5,,,,
4768,10,16,26,,,,
16054,25,11,36,,,,
11921,1,1,2,,,,
13054,9,0,9,,,,
1214,1,14,15,,,,
16789,6,4,10,,,,
4578,4,24,28,,,,
3184,16,11,27,,,,
17483,2,7,9,,,,
1369,34,8,42,,,,
4767,23,18,41,,,,
6346,5,3,8,,,,
456,10,1,11,,,,
17690,4,1,5,,,,
3052,1,35,36,,,,
4241,4,3,7,,,,
16044,6,19,25,,,,
14188,26,12,38,,,,
2550,7,42,49,,,,
11687,11,30,41,,,,
17388,1,0,1,,,,
3224,1,6,7,,,,
8342,10,2,12,,,,
2297,46,212,258,,,,
15153,5,6,11,,,,
8642,19,14,33,,,,
4274,3,10,13,,,,
6243,6,6,12,,,,
17904,1,0,1,,,,
9052,3,0,3,,,,
7567,118,9,127,,,,
8778,30,32,62,,,,
15086,16,22,38,,,,
17283,7,14,21,,,,
2401,73,103,176,,,,
12768,2,5,7,,,,
2387,10,64,74,,,,
14969,8,16,24,,,,
2563,14,3,17,,,,
7996,10,60,70,,,,
4571,14,40,54,,,,
3694,2,18,20,,,,
16315,5,8,13,,,,
3104,16,1,17,,,,
6037,2,0,2,,,,
3498,4,1,5,,,,
10828,7,54,61,,,,
9555,4,62,66,,,,
15173,1,0,1,,,,
16262,2,0,2,,,,
14103,10,0,10,,,,
11035,2,18,20,,,,
8608,10,10,20,,,,
8419,1,0,1,,,,
221,1,7,8,,,,
9266,3,5,8,,,,
717,136,6,142,,,,
11442,15,2,17,,,,
14943,7,17,24,,,,
7452,4,2,6,,,,
206,92,4,96,,,,
8692,23,2,25,,,,
8041,5,4,9,,,,
9666,8,16,24,,,,
13709,1,15,16,,,,
13781,8,3,11,,,,
16287,14,2,16,,,,
15825,3,19,22,,,,
16721,1,5,6,,,,
10728,4,7,11,,,,
3930,3,256,259,,,,
12336,16,24,40,,,,
9166,11,21,32,,,,
840,4,3,7,,,,
10452,12,3,15,,,,
9382,17,38,55,,,,
618,4,0,4,,,,
17802,4,2,6,,,,
4551,20,11,31,,,,
8134,37,34,71,,,,
7472,28,8,36,,,,
5327,23,4,27,,,,
12023,2,15,17,,,,
7659,24,47,71,,,,
200,23,16,39,,,,
12812,3,1,4,,,,
815,20,33,53,,,,
2675,65,3,68,,,,
6030,7,4,11,,,,
3293,14,13,27,,,,
8009,5,19,24,,,,
3755,10,31,41,,,,
16451,11,7,18,,,,
12934,5,24,29,,,,
6947,8,3,11,,,,
16342,5,1,6,,,,
84,50,28,78,,,,
16607,6,5,11,,,,
2906,104,30,134,,,,
15291,10,5,15,,,,
9170,14,16,30,,,,
10395,2,0,2,,,,
16637,28,0,28,,,,
11235,19,2,21,,,,
14124,2,7,9,,,,
17349,5,2,7,,,,
14761,5,5,10,,,,
13320,9,2,11,,,,
13742,16,52,68,,,,
1995,20,43,63,,,,
5489,63,57,120,,,,
5389,67,140,207,,,,
10194,8,8,16,,,,
173,16,130,146,,,,
1182,31,15,46,,,,
11036,2,13,15,,,,
315,19,20,39,,,,
9563,14,16,30,,,,
5526,180,27,207,,,,
16447,7,2,9,,,,
13360,1,3,4,,,,
9123,3,6,9,,,,
8038,1,4,5,,,,
14467,12,0,12,,,,
12533,6,16,22,,,,
17339,11,3,14,,,,
5928,4,9,13,,,,
11566,5,5,10,,,,
1322,47,22,69,,,,
5215,10,11,21,,,,
5830,9,0,9,,,,
14447,1,13,14,,,,
2520,15,111,126,,,,
15250,2,33,35,,,,
11275,25,4,29,,,,
6489,36,9,45,,,,
6161,2,2,4,,,,
1711,135,140,275,,,,
1207,3,5,8,,,,
13137,2,7,9,,,,
16011,4,42,46,,,,
8469,9,29,38,,,,
9501,29,5,34,,,,
3454,28,4,32,,,,
12204,34,6,40,,,,
8400,31,0,31,,,,
6757,26,10,36,,,,
17800,1,0,1,,,,
1283,5,29,34,,,,
17818,2,3,5,,,,
1494,1,5,6,,,,
2795,2,1,3,,,,
1827,77,99,176,,,,
10274,8,1,9,,,,
12749,34,1,35,,,,
5864,21,31,52,,,,
14881,19,28,47,,,,
331,2,7,9,,,,
9679,21,34,55,,,,
10171,2,23,25,,,,
709,4,14,18,,,,
9649,26,34,60,,,,
277,2,18,20,,,,
6715,55,54,109,,,,
10809,4,8,12,,,,
8099,1,21,22,,,,
9950,9,6,15,,,,
11344,86,61,147,,,,
10656,13,2,15,,,,
3063,10,22,32,,,,
11907,18,7,25,,,,
6764,13,0,13,,,,
1746,58,61,119,,,,
2118,12,18,30,,,,
8536,12,63,75,,,,
13986,1,3,4,,,,
3995,15,7,22,,,,
724,98,243,341,,,,
9037,72,13,85,,,,
14445,6,9,15,,,,
9038,10,17,27,,,,
11192,3,21,24,,,,
1752,56,125,181,,,,
14936,1,1,2,,,,
14167,7,5,12,,,,
4915,19,16,35,,,,
1496,1,4,5,,,,
16133,4,0,4,,,,
1582,9,23,32,,,,
9254,1,1,2,,,,
17508,4,2,6,,,,
11963,7,6,13,,,,
8299,6,1,7,,,,
5917,20,26,46,,,,
9495,1,5,6,,,,
2315,24,58,82,,,,
8359,14,29,43,,,,
7787,7,1,8,,,,
733,210,69,279,,,,
12820,2,0,2,,,,
8495,13,4,17,,,,
12037,3,4,7,,,,
9288,28,14,42,,,,
17169,13,1,14,,,,
13498,1,0,1,,,,
6097,57,24,81,,,,
2014,1,103,104,,,,
4159,16,11,27,,,,
17162,6,1,7,,,,
4982,2,1,3,,,,
3009,9,6,15,,,,
5647,2,5,7,,,,
7764,17,0,17,,,,
15604,9,16,25,,,,
8795,93,28,121,,,,
2749,14,1,15,,,,
12320,10,11,21,,,,
16955,2,0,2,,,,
15735,3,8,11,,,,
13810,9,11,20,,,,
5442,29,189,218,,,,
5922,11,20,31,,,,
13270,1,1,2,,,,
7609,2,13,15,,,,
4647,14,11,25,,,,
8939,1,12,13,,,,
10325,11,24,35,,,,
11116,3,6,9,,,,
10630,11,9,20,,,,
16587,2,4,6,,,,
8541,52,19,71,,,,
4465,13,1,14,,,,
8647,4,0,4,,,,
11024,5,2,7,,,,
10747,5,7,12,,,,
2408,39,96,135,,,,
4416,1,2,3,,,,
151,163,68,231,,,,
9097,9,43,52,,,,
9597,19,6,25,,,,
208,117,158,275,,,,
15398,7,23,30,,,,
795,13,24,37,,,,
3057,29,0,29,,,,
6679,80,111,191,,,,
6968,10,0,10,,,,
403,30,1,31,,,,
11384,17,8,25,,,,
3929,17,50,67,,,,
14844,1,13,14,,,,
5585,10,3,13,,,,
13324,4,3,7,,,,
4078,4,12,16,,,,
14939,3,26,29,,,,
6107,9,38,47,,,,
4277,49,48,97,,,,
13449,5,8,13,,,,
2687,19,11,30,,,,
11165,3,16,19,,,,
7970,37,26,63,,,,
9404,1,5,6,,,,
1381,13,79,92,,,,
9858,21,10,31,,,,
9298,1,0,1,,,,
3412,54,1,55,,,,
12330,162,2,164,,,,
7885,6,1,7,,,,
15902,8,0,8,,,,
15079,8,0,8,,,,
6449,18,3,21,,,,
15555,8,3,11,,,,
13078,3,9,12,,,,
4693,42,26,68,,,,
15146,7,7,14,,,,
12221,2,0,2,,,,
17706,5,1,6,,,,
1810,68,61,129,,,,
9131,6,1,7,,,,
7124,9,7,16,,,,
1842,31,14,45,,,,
4271,11,4,15,,,,
11813,12,11,23,,,,
4304,22,14,36,,,,
16455,7,1,8,,,,
1366,87,21,108,,,,
6387,8,23,31,,,,
16253,5,7,12,,,,
3574,4,22,26,,,,
9181,3,2,5,,,,
17628,6,4,10,,,,
2664,84,30,114,,,,
13920,3,2,5,,,,
8884,8,1,9,,,,
11472,1,3,4,,,,
16711,2,19,21,,,,
14883,6,12,18,,,,
6536,3,5,8,,,,
3636,13,16,29,,,,
3917,60,31,91,,,,
3389,3,4,7,,,,
1721,2,17,19,,,,
1052,34,8,42,,,,
5749,1,2,3,,,,
3990,3,1,4,,,,
407,477,84,561,,,,
8188,6,40,46,,,,
2209,3,21,24,,,,
6636,8,26,34,,,,
7000,3,6,9,,,,
5619,81,11,92,,,,
354,4,3,7,,,,
17327,5,4,9,,,,
1363,22,5,27,,,,
10791,1,25,26,,,,
12326,5,8,13,,,,
14340,7,2,9,,,,
421,11,0,11,,,,
11743,10,33,43,,,,
14365,5,4,9,,,,
2304,12,83,95,,,,
12347,4,29,33,,,,
16420,3,3,6,,,,
17432,9,2,11,,,,
16628,1,6,7,,,,
13005,18,9,27,,,,
14606,12,0,12,,,,
14434,5,14,19,,,,
753,63,11,74,,,,
1537,2,2,4,,,,
818,2,7,9,,,,
12944,2,3,5,,,,
108,37,66,103,,,,
7391,35,11,46,,,,
14028,4,14,18,,,,
9874,17,7,24,,,,
3783,1,5,6,,,,
15127,12,0,12,,,,
10493,52,11,63,,,,
15857,5,2,7,,,,
2168,62,11,73,,,,
4790,1,11,12,,,,
2258,10,9,19,,,,
1053,27,6,33,,,,
8973,9,8,17,,,,
11814,13,8,21,,,,
6144,11,2,13,,,,
13278,3,2,5,,,,
17058,9,28,37,,,,
8122,5,7,12,,,,
8178,15,13,28,,,,
11866,1,10,11,,,,
14600,17,6,23,,,,
659,88,108,196,,,,
3072,4,17,21,,,,
3365,1,5,6,,,,
13841,4,2,6,,,,
792,11,10,21,,,,
10705,9,34,43,,,,
8830,3,4,7,,,,
1907,244,7,251,,,,
653,67,31,98,,,,
6771,1,15,16,,,,
13018,3,6,9,,,,
12151,1,0,1,,,,
5118,4,12,16,,,,
6376,1,3,4,,,,
2390,56,21,77,,,,
14645,4,3,7,,,,
10777,1,1,2,,,,
3754,69,9,78,,,,
9788,18,4,22,,,,
3354,97,165,262,,,,
1104,2,4,6,,,,
1288,27,17,44,,,,
5580,7,4,11,,,,
2056,52,48,100,,,,
4327,84,1,85,,,,
11731,37,21,58,,,,
5132,12,6,18,,,,
16831,2,0,2,,,,
12834,4,10,14,,,,
1215,55,34,89,,,,
17420,13,1,14,,,,
11722,5,48,53,,,,
6274,7,22,29,,,,
15534,5,8,13,,,,
937,35,6,41,,,,
3030,29,48,77,,,,
17422,3,5,8,,,,
2847,9,42,51,,,,
15428,26,5,31,,,,
10990,1,4,5,,,,
7075,4,2,6,,,,
12648,1,3,4,,,,
623,84,13,97,,,,
7151,19,7,26,,,,
8742,5,11,16,,,,
4770,18,22,40,,,,
14316,12,12,24,,,,
11781,12,131,143,,,,
17063,23,6,29,,,,
17583,6,0,6,,,,
6639,11,5,16,,,,
4643,32,15,47,,,,
6248,20,42,62,,,,
9970,4,3,7,,,,
8691,2,3,5,,,,
3770,10,22,32,,,,
14500,9,2,11,,,,
10616,7,23,30,,,,
5428,17,77,94,,,,
7522,33,47,80,,,,
9267,1,2,3,,,,
11637,14,4,18,,,,
1680,78,113,191,,,,
13576,3,5,8,,,,
8387,13,1,14,,,,
8573,5,108,113,,,,
10817,1,2,3,,,,
17771,1,0,1,,,,
6448,6,9,15,,,,
13049,1,0,1,,,,
3811,2,0,2,,,,
6319,12,53,65,,,,
3363,27,9,36,,,,
15921,2,0,2,,,,
2242,34,20,54,,,,
16280,4,4,8,,,,
14026,15,10,25,,,,
6357,2,9,11,,,,
10188,19,48,67,,,,
8255,19,3,22,,,,
8260,23,45,68,,,,
9831,8,5,13,,,,
5145,2,2,4,,,,
16267,4,3,7,,,,
7705,6,9,15,,,,
4926,3,12,15,,,,
10615,8,33,41,,,,
13906,1,3,4,,,,
5126,4,90,94,,,,
9142,2,18,20,,,,
5360,34,21,55,,,,
12463,99,40,139,,,,
17433,3,7,10,,,,
13938,2,10,12,,,,
7857,13,21,34,,,,
3774,3,1,4,,,,
10514,13,8,21,,,,
13772,12,0,12,,,,
12508,3,13,16,,,,
1044,36,10,46,,,,
16367,1,0,1,,,,
11972,9,0,9,,,,
16535,3,13,16,,,,
6653,5,13,18,,,,
5419,174,10,184,,,,
8922,12,9,21,,,,
3291,36,17,53,,,,
2077,13,2,15,,,,
2802,1,0,1,,,,
9098,80,177,257,,,,
14685,4,5,9,,,,
12851,18,0,18,,,,
12963,3,12,15,,,,
6814,7,0,7,,,,
12993,16,9,25,,,,
1944,11,7,18,,,,
12778,3,3,6,,,,
7614,2,8,10,,,,
9084,44,18,62,,,,
11079,8,11,19,,,,
5525,176,11,187,,,,
12319,19,16,35,,,,
10585,5,3,8,,,,
655,13,24,37,,,,
13717,31,22,53,,,,
6267,103,66,169,,,,
12746,1,3,4,,,,
9930,28,0,28,,,,
9049,72,43,115,,,,
4247,9,1,10,,,,
13053,4,2,6,,,,
7581,26,3,29,,,,
4662,31,2,33,,,,
13211,24,44,68,,,,
15881,8,0,8,,,,
3311,5,13,18,,,,
14027,8,0,8,,,,
2078,22,11,33,,,,
6056,30,15,45,,,,
16245,7,2,9,,,,
10355,2,0,2,,,,
15284,35,33,68,,,,
935,23,13,36,,,,
1937,21,40,61,,,,
145,78,131,209,,,,
13661,20,13,33,,,,
16222,6,7,13,,,,
4352,9,5,14,,,,
14586,4,0,4,,,,
17121,4,2,6,,,,
14172,61,17,78,,,,
788,12,5,17,,,,
1346,100,8,108,,,,
2204,11,15,26,,,,
1271,5,15,20,,,,
1146,13,6,19,,,,
15650,16,2,18,,,,
10911,20,3,23,,,,
1304,4,34,38,,,,
10034,14,0,14,,,,
7486,3,6,9,,,,
10344,3,4,7,,,,
1621,18,0,18,,,,
14780,5,38,43,,,,
6124,6,4,10,,,,
7422,10,11,21,,,,
8411,3,0,3,,,,
12858,1,1,2,,,,
16991,1,4,5,,,,
5527,8,8,16,,,,
2266,4,3,7,,,,
2718,43,37,80,,,,
13366,2,0,2,,,,
901,36,8,44,,,,
13676,2,5,7,,,,
5999,38,3,41,,,,
3513,1,23,24,,,,
12031,9,3,12,,,,
13367,1,4,5,,,,
15625,4,9,13,,,,
11291,1,2,3,,,,
955,4,2,6,,,,
10423,24,9,33,,,,
3654,3,87,90,,,,
8221,76,12,88,,,,
3239,7,9,16,,,,
47,9,17,26,,,,
12546,2,15,17,,,,
5394,42,136,178,,,,
9344,2,5,7,,,,
56,7,18,25,,,,
9354,13,9,22,,,,
10701,5,6,11,,,,
4230,3,26,29,,,,
12649,4,4,8,,,,
1329,49,13,62,,,,
6690,7,3,10,,,,
16837,24,2,26,,,,
718,56,13,69,,,,
7744,1,13,14,,,,
7228,11,1,12,,,,
10788,14,30,44,,,,
14101,18,9,27,,,,
11960,6,10,16,,,,
11575,5,7,12,,,,
12650,2,6,8,,,,
7957,19,0,19,,,,
17352,5,4,9,,,,
632,47,36,83,,,,
10023,1,21,22,,,,
17555,8,5,13,,,,
11954,18,1,19,,,,
10077,9,11,20,,,,
3470,14,10,24,,,,
8555,41,3,44,,,,
17775,1,0,1,,,,
17209,9,2,11,,,,
1274,1,4,5,,,,
532,10,0,10,,,,
16917,19,18,37,,,,
454,29,41,70,,,,
9985,6,19,25,,,,
102,14,35,49,,,,
13738,4,13,17,,,,
14190,30,17,47,,,,
4022,5,9,14,,,,
16672,15,19,34,,,,
10811,1,5,6,,,,
11421,1,0,1,,,,
5015,2,3,5,,,,
746,13,3,16,,,,
5345,122,40,162,,,,
4976,1,0,1,,,,
5897,2,47,49,,,,
15498,10,2,12,,,,
16597,2,1,3,,,,
1555,39,0,39,,,,
6252,7,5,12,,,,
7207,3,0,3,,,,
17038,3,25,28,,,,
13202,12,23,35,,,,
2117,1,5,6,,,,
2542,2,8,10,,,,
5317,6,36,42,,,,
10090,5,6,11,,,,
5299,22,26,48,,,,
3191,2,5,7,,,,
3004,10,19,29,,,,
5879,6,6,12,,,,
2229,3,18,21,,,,
12308,10,4,14,,,,
12040,13,9,22,,,,
8768,1,15,16,,,,
7642,12,0,12,,,,
5025,25,0,25,,,,
12488,12,39,51,,,,
378,18,12,30,,,,
15913,18,6,24,,,,
9318,22,0,22,,,,
10221,16,5,21,,,,
3322,4,43,47,,,,
1222,10,22,32,,,,
12217,9,11,20,,,,
172,38,67,105,,,,
2585,9,18,27,,,,
2912,12,10,22,,,,
4113,6,9,15,,,,
11060,7,10,17,,,,
5805,2,2,4,,,,
2957,16,197,213,,,,
8981,36,86,122,,,,
517,2,0,2,,,,
1572,21,297,318,,,,
9885,2,2,4,,,,
6380,1,0,1,,,,
14367,15,31,46,,,,
192,32,86,118,,,,
13479,10,8,18,,,,
2888,28,18,46,,,,
13560,22,7,29,,,,
8338,31,27,58,,,,
10068,14,58,72,,,,
12420,5,5,10,,,,
5065,24,0,24,,,,
10554,11,41,52,,,,
3116,15,22,37,,,,
4717,20,8,28,,,,
16627,10,4,14,,,,
1176,4,1,5,,,,
12304,8,2,10,,,,
12610,38,25,63,,,,
15322,9,4,13,,,,
8976,10,1,11,,,,
3786,2,1,3,,,,
12758,3,2,5,,,,
11627,6,5,11,,,,
1682,49,104,153,,,,
16511,2,5,7,,,,
12523,6,2,8,,,,
4535,23,51,74,,,,
14189,5,55,60,,,,
8278,1,3,4,,,,
12558,1,7,8,,,,
10041,30,14,44,,,,
4836,10,4,14,,,,
14372,6,3,9,,,,
11221,8,12,20,,,,
4766,44,5,49,,,,
4393,6,17,23,,,,
7920,4,7,11,,,,
1076,4,7,11,,,,
4250,1,0,1,,,,
14449,3,4,7,,,,
9040,23,12,35,,,,
7613,3,7,10,,,,
6809,16,9,25,,,,
6178,5,10,15,,,,
2286,10,39,49,,,,
11314,5,2,7,,,,
2788,2,0,2,,,,
14620,10,11,21,,,,
2950,7,7,14,,,,
948,11,7,18,,,,
9309,1,3,4,,,,
2578,8,4,12,,,,
16707,2,3,5,,,,
9702,1,3,4,,,,
4340,7,2,9,,,,
6795,12,38,50,,,,
2670,97,88,185,,,,
9485,8,6,14,,,,
10897,5,2,7,,,,
9557,6,18,24,,,,
10642,34,73,107,,,,
2996,50,3,53,,,,
1257,2,5,7,,,,
8171,30,46,76,,,,
16647,19,10,29,,,,
10916,8,21,29,,,,
15470,23,7,30,,,,
8861,3,2,5,,,,
8916,16,1,17,,,,
1531,23,10,33,,,,
15600,10,7,17,,,,
15919,2,2,4,,,,
13035,14,3,17,,,,
17124,2,29,31,,,,
3749,6,43,49,,,,
2316,13,310,323,,,,
4023,17,3,20,,,,
16618,14,14,28,,,,
1774,20,10,30,,,,
2333,31,369,400,,,,
11774,8,15,23,,,,
14535,3,2,5,,,,
15639,3,6,9,,,,
5987,53,1,54,,,,
10356,147,6,153,,,,
503,201,160,361,,,,
10920,9,8,17,,,,
2896,3,228,231,,,,
1707,100,7,107,,,,
9769,5,9,14,,,,
7212,19,20,39,,,,
3743,62,0,62,,,,
17062,3,8,11,,,,
6261,13,11,24,,,,
3286,6,12,18,,,,
4432,54,27,81,,,,
17301,2,1,3,,,,
1342,15,41,56,,,,
2792,15,27,42,,,,
4109,25,27,52,,,,
2975,29,5,34,,,,
15726,2,0,2,,,,
9935,11,0,11,,,,
1879,99,21,120,,,,
2060,1,3,4,,,,
11001,3,1,4,,,,
8211,21,38,59,,,,
15609,5,0,5,,,,
6232,18,11,29,,,,
7004,2,0,2,,,,
6813,6,5,11,,,,
2579,20,1,21,,,,
675,22,50,72,,,,
17870,2,0,2,,,,
17572,3,9,12,,,,
4566,13,21,34,,,,
2293,176,30,206,,,,
17564,8,5,13,,,,
5815,6,0,6,,,,
10978,2,1,3,,,,
8127,20,39,59,,,,
4147,26,42,68,,,,
1630,30,50,80,,,,
9022,32,4,36,,,,
5152,1,4,5,,,,
16557,2,2,4,,,,
2486,7,9,16,,,,
12126,14,5,19,,,,
929,1,65,66,,,,
11463,7,1,8,,,,
6545,8,2,10,,,,
2701,1,52,53,,,,
10377,3,9,12,,,,
1674,143,36,179,,,,
7182,9,10,19,,,,
14214,25,21,46,,,,
14605,10,5,15,,,,
434,49,26,75,,,,
9273,1,8,9,,,,
10427,1,8,9,,,,
1708,25,61,86,,,,
17362,1,1,2,,,,
7516,45,104,149,,,,
712,75,19,94,,,,
2636,27,193,220,,,,
2465,5,25,30,,,,
12923,6,5,11,,,,
17178,3,1,4,,,,
5671,13,5,18,,,,
4574,1,15,16,,,,
11482,4,28,32,,,,
11587,32,3,35,,,,
2731,67,62,129,,,,
2036,1,2,3,,,,
5725,12,5,17,,,,
13068,4,2,6,,,,
3745,12,34,46,,,,
1242,3,28,31,,,,
15104,12,4,16,,,,
11744,6,30,36,,,,
9120,1,3,4,,,,
4844,1,1,2,,,,
11293,5,3,8,,,,
11892,4,4,8,,,,
7688,1,1,2,,,,
5373,170,29,199,,,,
16298,3,7,10,,,,
12852,3,4,7,,,,
6155,3,0,3,,,,
13423,12,11,23,,,,
3420,28,1,29,,,,
12080,6,5,11,,,,
2914,31,27,58,,,,
7918,9,11,20,,,,
14102,1,0,1,,,,
6702,43,34,77,,,,
9618,1,7,8,,,,
5125,5,58,63,,,,
7737,3,1,4,,,,
8584,8,6,14,,,,
13410,12,9,21,,,,
17120,4,5,9,,,,
14827,27,3,30,,,,
11398,31,8,39,,,,
16687,39,1,40,,,,
1431,80,28,108,,,,
6079,8,1,9,,,,
12117,54,25,79,,,,
16168,2,5,7,,,,
10846,2,2,4,,,,
15054,21,9,30,,,,
12783,5,9,14,,,,
5638,2,5,7,,,,
1026,9,2,11,,,,
10769,4,5,9,,,,
10810,14,3,17,,,,
16084,49,1,50,,,,
17641,3,7,10,,,,
13362,11,12,23,,,,
